id,subject,name,units,term,description
AshFord_ECE 312,Early Childhood Education Courses,Administration of Early Childhood Education Programs,3 Credits,,"This course focuses on the development and implementation of early childhood programs for a variety of age groups and purposes. Specifically, curriculum development, materials, teaching strategies, evaluation, budgets, hiring procedures and state guidelines/regulations are addressed as are the skills and competencies to implement the above."
AshFord_ECE 313,Early Childhood Education Courses,Collaboration with Parents & Community,3 Credits,,"Factors that promote effective communication and collaboration with parents of babies and preschool-aged children, families and community resources are considered in this course."
AshFord_ECE 315,Early Childhood Education Courses,Language Development in Young Children,3 Credits,,This course provides an introduction to the developmental stages of language acquisition in young children from birth to the age of 6. The focus of the course is on the facilitation of language acquisition in young children.
AshFord_ECE 320,Early Childhood Education Courses,Cognition & Language Development,3 Credits,,"Adolescence is the largest developmental period other than infancy. The purpose of this course is to provide a solid foundation for educators and other professionals to be able to support the developing adolescent. In this course, students will examine the key physical, social-emotional, behavioral, and cognitive changes in adolescence and explain methods for fostering positive peer and family relationships. Students will analyze the role of media and technology and its impact on adolescent development. Additionally, students will summarize the key elements that influence adolescent identity-development and propose strategies for supporting adolescents facing mental health and behavioral issues."
AshFord_ECE 332,Early Childhood Education Courses,Child Development,3 Credits,,"This course provides a basic introduction to the nature of human growth and development as it occurs from conception through early childhood. Students learn about motor, cognitive, social, emotional, moral, aesthetic, and language development in early childhood."
AshFord_ECE 335,Early Childhood Education Courses,Childrens Literature,,,"Students learn how to select and use childrens books and other media relating to physical, cognitive, emotional, and social development of babies and preschool-aged children."
AshFord_ECE 341,Early Childhood Education Courses,Social & Emotional Growth of Infants & Toddlers,3 Credits,,"Social-emotional development including the management of emotions and the ability to establish positive relationships with others will be covered in this course. Students will learn the important elements in a childcare setting that support healthy social, emotional, and behavioral adjustment in infants and toddlers."
AshFord_ECE 343,Early Childhood Education Courses,Quality Care Environments for Infants & Toddlers,3 Credits,,"Students will learn both theory and application of why and how to set up, arrange and change early childhood learning environments to effectively meet the developmental needs of very young children. The role of the teacher, the importance of the environment, design principles, health and safety will be covered in this course."
AshFord_ECE 345,Early Childhood Education Courses,Infant & Toddler Learning & Development,3 Credits,,"Emphasis will be placed on effective activities and practices to promote language development, cognitive development and motor skill development in young children. Sensory, music and movement development will also be covered in this course. Appropriate behavior teaching and coaching for infants, toddlers, and 2-year-olds will be discussed."
AshFord_ECE 347,Early Childhood Education Courses,"Culture, Family & Childcare",3 Credits,,"This course will increase the students expertise and understanding of all the components that must work together to create an effective childcare setting in which all children can thrive. Elements to be covered in the planning of a childcare environment include discipline and behavior management as well as consideration of the childs developmental level, the family and cultural context."
AshFord_ECE 351,Early Childhood Education Courses,Play & Learning for the Young Child,3 Credits,,"In this course students explore the significant role and impact of play on the development of children. Students will actively participate in discussions and activities related to major theorists, current research on play, the developmental stages of play, cultural influences, and current trends and topic related to play."
AshFord_ECE 353,Early Childhood Education Courses,Cognitive Development of Infants & Young Children,3 Credits,,"Students examine the theoretical frameworks related to cognitive development in children providing them with a foundational understanding of the theories of brain development. Using that foundation, students evaluate the relationship between cognitive development and the developmental domains in children and the influences on brain development. Additionally, students analyze how environment and genetics impact brain development and cognitive functioning and evaluate the educational and societal implications for children in the context of cognitive development and functioning. Throughout the course, students also synthesize their learning from the course to develop strategies and techniques in their work with children in a variety of educational settings to promote optimal cognitive development."
AshFord_ECE 354,Early Childhood Education Courses,Assessment & Intervention During Early Childhood,3 Credits,,"Throughout this course, students analyze the purpose of assessment in supporting children across all developmental domains. Using this foundation, students examine the practical application of assessment tools and utilize assessment strategies to enhance the growth and development of children. Finally, students synthesize their learning by developing an assessment portfolio that contains intervention strategies for meeting the developmental needs of children."
AshFord_ECE 355,Early Childhood Education Courses,Understanding Behavior & Family Dynamics,3 Credits,,"This course explores developmental theory and the relationship to the socialization and education of young children in child rearing, caring, and education. Special emphasis will be placed upon exploring how the child is viewed in the context of his or her family and the community at large."
AshFord_ECE 405,Early Childhood Education Courses,Children & Families in a Diverse Society,3 Credits,,"This course will provide a clear and practical introduction to multicultural and anti-bias issues, and aid students in developing culturally relevant methods in working with children and families in early childhood settings."
AshFord_ECE 430,Early Childhood Education Courses,Early Childhood Education Capstone,3 Credits,,"This is the capstone course for the Early Childhood Education and the Early Childhood Education Administration Major, to be taken at the completion of the major courses. This course provides students with the opportunity to integrate and apply their learning from the course of study for Early Childhood Education in a comprehensive manner. Students will reflect on the courses taken and develop an understanding on the National Association for the Education of Young Children (NAEYC) and the National Council for Accreditation of Teacher Education (NCATE) standards, developmentally appropriate practices based upon child development research, center-based curriculum and professionalism. This course will culminate with a comprehensive final project that integrates the student learning throughout the program as well as a final exam that covers the program learning outcomes."
AshFord_ECE 600,Early Childhood Education Courses,"Leadership, Innovation, and Social Justice in Early Childhood Education",3 Credits,,"Students in this course will be introduced to the professional knowledge, skills, dispositions, and standards expected of early childhood education professionals and innovative leaders in the field. Further, this course will introduce several programmatic themessocial justice, 21st century teaching and learning, and leadershipto inspire students to be active early childhood advocates for children. Students will also gain insights and understanding related to the academic, personal, and professional expectations of graduate students to support their success in the MAECEL program and in their profession."
AshFord_ECE 601,Early Childhood Education Courses,Introduction to Early Childhood Education,3 Credits,,"This course provides an overview of the field of early childhood education including history, philosophy, advocacy, public policy, issues, trends, and careers."
AshFord_ECE 605,Early Childhood Education Courses,Children & Families in a Diverse Society,3 Credits,,This course will provide a clear and practical introduction to multicultural and anti-bias issues and will aid students in developing culturally relevant methods in working with children and families in early childhood settings.
AshFord_ECE 611,Early Childhood Education Courses,Early Childhood Curriculum & Methods,,,This course focuses on curriculum development in early childhood and teaching strategies with a developmentally appropriate approach. Students will prepare curriculum and practice teaching strategies which illustrate the characteristics of play and creativity. The guidance of young children to include behavior management and creating positive learning environments will also be emphasized.
AshFord_ECE 612,Early Childhood Education Courses,Administration of Early Childhood Education,3 Credits,,"This course focuses on the development and implementation of early childhood programs for a variety of age groups and purposes. Specifically, curriculum development, materials, teaching strategies, evaluation, budgets, hiring procedures and state guidelines/regulations are addressed as are the skills and competencies to implement the above."
AshFord_ECE 623,Early Childhood Education Courses,Collaboration with Parents & Community,3 Credits,,"Factors that promote effective communication and collaboration with parents of babies and preschool-aged children, families and community resources are considered in this course."
AshFord_ECE 624,Early Childhood Education Courses,"Advanced Topics in Child Development, Learning, and Developmentally Appropriate Practices",3 Credits,,"This course examines current issues, trends, theories, and research related to child development and developmentally appropriate practices in the early childhood classroom. Students generate ethical solutions to relevant issues in the field of early childhood education and social justice. Further, students will examine how various leadership models foster professional knowledge and skills within their chosen field of study. Using this information, students design a classroom environment that incorporates evidence-based and developmentally appropriate strategies that promote optimal learning and development in young children. "
AshFord_ECE 625,Early Childhood Education Courses,Family& Community Engagement,3 Credits,,"This course focuses on factors that promote effective engagement with families of infants, toddlers and preschool-aged children, and the impact of this relationship on young childrens development, learning and behavior. Integration of concepts with best practice in early care and education, as well as family context and community resources are considered in this course."
AshFord_ECE 630,Early Childhood Education Courses,"Language, Physical & Social Development in Young Children",3 Credits,,"This course provides an introduction to the developmental stages of language acquisition, physical and social development in young children from birth to 6. The focus of the course is on the specific developmental milestones in young children."
AshFord_ECE 631,Early Childhood Education Courses,Building Family and Community Partnerships,3 Credits,,"This course provides opportunities for students to examine partnerships among early childhood professionals, families, and the communities in which they work. Throughout the course, students evaluate how their daily instructional practices promote positive outcomes for young children. Students explore the various partnerships necessary in early childhood education and discover how these partnerships can support curriculum, learners development, and the learning environment. Course requirements provide several opportunities for students to examine and discuss the effectiveness of ethical communication and collaboration strategies. Approaching course topics as reflective practitioners, students are able to determine how these specific partnerships fit into their future roles. "
AshFord_ECE 642,Early Childhood Education Courses,Quality Curriculum in Early Childhood Education,3 Credits,,"In this course, students examine the relationship between theory, research, and practice in creating quality curriculum for the early childhood classroom. In addition, students evaluate a wide array of approaches, instructional strategies, and tools utilized to positively influence each childs learning and development. Students also analyze their roles as leaders in evaluating curriculum materials and models that align with state and national standards. Utilizing this information, students design challenging curriculum that promotes comprehensive development and learning outcomes for all young children and across all domains of development. "
AshFord_ECE 653,Early Childhood Education Courses,Cognitive Development of Infants & Young Children,3 Credits,,This course deals with theories regarding cognitive development in children from birth to eight years of age including knowledge resulting from brain research. The relationship between the rate of cognitive development and overall development will be explored throughout the course. Students will apply this knowledge to design programs to meet the needs of children with varying needs and abilities.
AshFord_ECE 654,Early Childhood Education Courses,Assessment & Intervention in Early Childhood,3 Credits,,This course explores the issues around early assessment and intervention with young children. Specific developmental concerns will be identified and intervention programs will be examined.
AshFord_ECE 657,Early Childhood Education Courses,Assessment to Support Young Children and Families,3 Credits,,"In this course, students examine the purpose and ethical use of assessment and evaluation strategies, tools, and procedures in early childhood education. In addition, students analyze assessment methods related to developmental concerns and intervention strategies in early childhood settings. Students also evaluate leadership roles and responsibilities in building effective learning environments and programs through assessment partnerships and action research initiatives with families and colleagues. Throughout the course, students learn how to utilize effective assessment strategies to positively influence child development."
AshFord_ECE 660,Early Childhood Education Courses,Action Research and Inquiry in Education,3 Credits,,"Students enrolled in this course are introduced to action research and are provided with an explanation of the goals, rationale, and value of action research in the early childhood environment. Students will demonstrate effective use of research sources using digital tools and evaluative methods. They will apply methodologies and use ethics to evaluate various educational theories and research and acquire skills that support best practices. During this course, students will identify a problem, construct an action research proposal, collect and analyze data, and identify implications for future action research while considering their professional and leadership capabilities. "
AshFord_ECE 671,Early Childhood Education Courses,Management and Administration of Early Childhood Programs,3 Credits,,"This course provides students with an overview of the knowledge and skills necessary to develop and administrate an early childhood facility. Students will create a personal definition of leadership and evaluate high-quality early childhood programs that meet the needs of diverse children, families, and communities. In addition, students will develop a strategic plan that meets high-quality and developmentally appropriate aspects of early childhood programs. Students will also examine how early childhood administrators evaluate faculty and staff. "
AshFord_ECE 672,Early Childhood Education Courses,Personnel Management & Staff Development for Early Childhood Administrators,3 Credits,,"In this course, students evaluate professional early childhood learning resources that target learning outcomes, program needs, and support family and community partnerships. Students also develop a strategic plan to foster professional learning and development for early childhood staff and teachers that includes professional learning models. In addition, students create a system that supports the development of effective personnel management practices and promotes high-quality programs. Throughout the course, students analyze ethical and professionally sound decision-making and leadership practices used in early childhood education."
AshFord_ECE 673,Early Childhood Education Courses,"Advocacy, Policy, and Social Justice in Early Childhood Education",3 Credits,," In this course, students will learn about public policy and law as it relates to early childhood education. Students will leverage leadership skills, advocacy skills, and professional knowledge to promote educational transformation, social justice, and positive change in early childhood education. "
AshFord_ECO 100,Economics Courses,Survey of Contemporary Economic Issues,3 Credits,,"Contemporary economic issues are discussed and relevant economic theory is introduced throughout this course of study. The economic theories of supply and demand, competitive markets, and price elasticity are explored."
AshFord_ECO 203,Economics Courses,Principles of Macroeconomics,3 Credits,,Introduction to national income determination and the equilibrium level of output and employment. Monetary and fiscal policies as well as open economy issues are discussed. Recommended prerequisites: Fulfillment of the General Education Critical Thinking core competency and Digital Literacy competency.
AshFord_ECO 204,Economics Courses,Principles of Microeconomics,3 Credits,,"Introduction to the theory of consumer equilibrium, market structure, and wage determination. Recommended prerequisites: Fulfillment of the General Education Critical Thinking competency, Quantitative Reasoning Core competency, and Digital Literacy competency. (Equivalent to ECO 308)."
AshFord_ECO 308,Economics Courses,Economics for Managers,3 Credits,,"This course will provide a survey of the field of economics as it relates to effective management. The course is designed to provide a basic understanding of the principles, concepts, and operational aspects of our economic system."
AshFord_ECO 316,Economics Courses,Financial Institutions & Markets,3 Credits,,"A study of money and capital markets concentrating on interest rate determination, the major public and private financial institutions in the U.S. economy, and the major types of financial instruments including bonds, equities, and derivative instruments. "
AshFord_ECO 320,Economics Courses,International Economics,3 Credits,,"This course will focus on the global environment of firms with particular emphasis on economic variables such as GDP, inflation, interest rates, and exchange rates. Topics include international trade, international finance, and regional issues in the global economy."
AshFord_ECO 342,Economics Courses,Principles of Econometrics,3 Credits,,This course introduces students to multiple regression methods for analyzing data in economics and related disciplines. The mathematics of econometrics will be introduced only as needed and will not be a central focus. 
AshFord_ECO 406,Economics Courses,Business Cycles & Growth,3 Credits,,"Topics include analysis of economic fluctuations and their impact on corporations and consumers; different explanations for business cycles; monetary and fiscal policy for stabilizing economic fluctuations; effects of public debt, investment, employment and trade policy on economic growth. "
AshFord_ECO 408,Economics Courses,Managerial Economics,3 Credits,,"This course will focus on the application of economic principles and analyses to contemporary business problems and managerial decision making. Emphasis will be given to price and production decision making for profit maximization, investment decision making for a new project, strategic decision making in various business situations, and decision making with risks and uncertainty. "
AshFord_ECO 610,Economics Courses,Global Economics,3 Credits,,"This course will study international economics with respect to the global aspects of supply and demand. This class will review and evaluate international trade theories, geographic trade patterns, globalization, multinational corporations, and international variations of corporate and national economic policies. By the conclusion of this class, the student will be able to compare and contrast international financial and trade frameworks, and describe the problems and challenges facing the multinational corporation."
AshFord_EDU 100,Education Courses,Issues in Education,3 Credits,,"This is an introductory course for students considering teaching as a career path or individuals seeking an increased understanding of the complexity and importance of education. The first focus is on topics in education that include, but are not limited to, teaching as a profession, diversity in the classroom, facilitation of student achievement and accountability, classroom management, and requirements for continuing professionalism in the field. The second focus of this course is on academic writing as a necessary component in the field of education."
AshFord_EDU 108,Education Courses,Introduction to Policy & Education,3 Credits,,"This course examines the theory, analysis, development, and implementation of educational policy. It will explore the reasons for change in educational policy, ways to track its evolution, and manners in which educational policy may be influenced. The history of educational policy will also be explored."
AshFord_EDU 120,Education Courses,Principles of Instructional Design,3 Credits,,"This introductory course will cover learning theories including behaviorist, cognitive, constructivist and social learning as well as examine their relationship to instructional practices and course design. Basic principles and vocabulary for instructional design will be introduced. Additional topics covered will include factors that influence learning including motivation, learner engagement and learning styles. Students will begin to identify learning outcomes that can be addressed in an instructional design setting."
AshFord_EDU 232,Education Courses,Instructional Design for E-Learning,3 Credits,,"This course will introduce students to a variety of eLearning strategies preparing them to select and evaluate eLearning for a variety of learners and organizational contexts. Throughout this course, students will have an opportunity to evaluate eLearning and create effective assessments for eLearning activities. Additionally, students build on prior learning about needs assessment in instructional design contexts. "
AshFord_EDU 302,Education Courses,Foundations of Library & Information Science,3 Credits,,"In this course, students will explore and evaluate library services and programs designed to meet diverse user needs. The course includes a strong focus on customer service and creating welcoming and flexible library environments. Students will explore methods of communicating the librarys message to the community, including social networking. Students will discuss ethical, legal, and social issues surrounding programs and services, especially in the area of equal access for all patrons."
AshFord_EDU 304,Education Courses,Introduction to Education,3 Credits,,"This course is designed to provide students with a broad view of the various components involved in education and schools today. An introduction to current legislation and trends in education as well as curriculum standards will be covered. The complex diversity of students today, as well as assessment and accountability issues, will also be addressed."
AshFord_EDU 306,Education Courses,Library Programs & Services,3 Credits,,"In this course, students will explore and evaluate library services and programs designed to meet diverse user needs. The course includes a strong focus on customer service and creating welcoming and flexible library environments. Students will explore methods of communicating the librarys message to the community, including social networking. Students will discuss ethical, legal, and social issues surrounding programs and services, especially in the area of equal access for all patrons."
AshFord_EDU 307,Education Courses,Library Collection Development & Management ,3 Credits,,"This course is an introduction to collection development and management. Students will learn the essential skills needed to manage a library collection in a variety of library settings. Learners will explore multiple categories of resources, including informational books, digital material, and media, and develop instructional materials to promote learning. Students will also examine policies and procedures related to library collections, and learn how library materials are classified and organized."
AshFord_EDU 308,Education Courses,Reference & Research Services ,3 Credits,,"This course provides knowledge and skills using general and specialized reference tools, materials and services for patrons. It includes topics including an exploration of the role of teaching, information literacy and the research process, the reference interview, information seeking behavior, and evaluation of reference resources and services."
AshFord_EDU 321,Education Courses,Introduction to Serving English Language Learners,3 Credits,,This course provides a sufficiently broad yet detailed exposure to the realities of teaching English Language Learners. The course is designed to prepare students to deliver content area instruction to English Language Learners with diverse abilities using the sheltered instruction approach.
AshFord_EDU 324,Education Courses,History of American Education,3 Credits,,"This course provides an overview of sentinel events, theories, and important historical figures that have shaped the United States education system."
AshFord_EDU 335,Education Courses,Design Concepts & Application for Online Learning,3 Credits,,"The application of instructional design for online learning will be emphasized as students apply their knowledge to analyze, select and design instructional strategies that are most effective for engaging and teaching online learners. Students will learn methods for managing and delivering online instruction utilizing course management tools and multimedia technologies in both synchronous and asynchronous environments. "
AshFord_EDU 336,Education Courses,Evaluation of E-Learning,3 Credits,,"In this course, students will examine eLearning in a variety of forms. Students will explore various instructional design eLearning principles, their application to eLearning materials, and will develop the skills necessary to evaluate eLearning products. Through the study of eLearning, students will also learn to identify evaluation methods that are appropriate to both context and audience. "
AshFord_EDU 337,Education Courses,Collaboration in the Virtual Classroom,3 Credits,,The use of e-learning to promote collaboration and teamwork in a virtual environment will be explored in this course. Opportunities for collaboration utilizing social networking and other tools will be evaluated. Students will utilize a variety of tools to experience real-time learning in the virtual classroom. 
AshFord_EDU 338,Education Courses,Human Development & Learning,3 Credits,,"Brain development as related to human development and the capacity for learning will be explored throughout this course. The neuroscience of brain development and how this information translates into education, as well as the implications of this information for maximizing learning, memory, behavior and overall functioning, are topics that will be addressed."
AshFord_EDU 352,Education Courses,Foundations of Educational Technology,3 Credits,,Strategies and ideas for the use of technology to enhance learning will be explored in this course. The latest in Web applications will be explored and evaluated for their instructional application.
AshFord_EDU 356,Education Courses,Emerging Issues in Educational Technology,3 Credits,,"Strategies and ideas of including the latest in technology advancements to promote student engagement and learner success will be examined in this course. Mobil learning, the use of social media such as blogs, Facebook, etc. as well as other Web 2.0 applications will be explored and evaluated for instructional application. "
AshFord_EDU 358,Education Courses,Assessment of Student Learning,3 Credits,,"Students will learn to identify the differences in formative and summative evaluation data and design online learning scenarios to address both of these. The effectiveness of e-learning will be explored through research. The philosophy, use and development of grading rubrics for assignments will be explored. Issues of plagiarism and cheating in e-learning will also be examined. "
AshFord_EDU 360,Education Courses,Philosophy of Education,3 Credits,,"This course provides a sufficiently broad yet detailed exposure to the realities of teaching. The text introduces the vantage points of teaching in four main categories. Part I, the world of teachers and students. Part II, examines the structure, climate and culture of schools today. Part III, reviews the historical, philosophical, legal and financial foundations that shape our educational system. Part IV, provides opportunities to debate, explore and discuss educational issues and trends facing educators in the 21st century. The primary goals of this course are to support students by providing a comprehensive understanding of the world of teaching, by developing critical skills related to the teaching profession, and by developing a teaching philosophy."
AshFord_EDU 362,Education Courses,Adult Learning & Instruction,3 Credits,,"Students will learn about the various theories and practices associated with adult learning. Various modalities of instruction will be addressed including e-learning, accelerated courses, and training sessions."
AshFord_EDU 363,Education Courses,Education & Social Justice,3 Credits,,"The influences of educational policy and its convergence with social justice will be studied in this course. Issues of race, gender, sexuality, globalism, and other multicultural issues within the study of politics and policy will be explored throughout this course."
AshFord_EDU 365,Education Courses,Politics of American Education,3 Credits,,The political dimensions of policy formation/implementation in education and the use of power to influence educational policy will be explored. Conflict resolution and the analysis of consequences and impact will be examined.
AshFord_EDU 367,Education Courses,Elementary & Secondary School Media,3 Credits,,"This class will explore the role of the teacher librarian and role of the library media center at three different levels of education (elementary, middle, and high school). Students will research programs, library practices, teaching styles and management in the facilitation of a library media center."
AshFord_EDU 371,Education Courses,Phonics-Based Reading & Decoding,3 Credits,,"This course provides an overview of research, curricular content, and instructional practices associated with Research Based Systematic Phonics Instruction (RBSPI) and other methods for teaching reading. Emphasis and focus are on methods mandated by Arizona legislation. This course covers the history of written language, alphabetic reading and writing systems, and implementation of effective methods for reading instruction. Note: Students enrolled in EDU 371 will be required to find a student to teach or instruct for this course. The student can be a child or adult, age 5 or above. The time commitment will be approximately 3 hours per week for three weeks beginning the second week of this course. There are no exceptions to this requirement. "
AshFord_EDU 372,Education Courses,Educational Psychology,3 Credits,,"Educational Psychology explores the theories of how people learn. Selected learning theories are analyzed from the perspective of teaching and learning. Developmental theory and environmental and social factors are explored as they interface with the learning process. Educational psychologys research is applied to the measurement, assessment, and evaluation of learning and the effectiveness and efficiency of teaching-learning interactions."
AshFord_EDU 381,Education Courses,Curriculum & Instructional Design,3 Credits,,"Students will examine the pedagogy involved in designing, selecting and assessing curriculum to meet the needs of diverse learners. The basics such as how to write learning outcomes based on academic standards to selecting the research based materials and activities to support student learning, will be covered. Evaluation of student learning will be included in the course."
AshFord_EDU 382,Education Courses,Meeting the Needs of Diverse Learners,3 Credits,,"Students will explore the variety of learning differences found in the classroom today including linguistically diverse students, students with mild to moderate disabilities as well as Gifted and Talented learners. Specific strategies and classroom accommodations that may be used at all levels to meet the needs of all students will be addressed. Working as a member of a collaborative team will also be covered."
AshFord_EDU 400,Education Courses,Library Materials for Mid-Grade & Young Adults,3 Credits,,"In this course students will explore, read, discuss, and assess a variety of middle grade and young adult literature, including informational text, award winning fiction, multicultural materials and more. Students will focus on recommending materials for library purchase from the perspective of the librarian, explore review sources, recommend materials for individual users, and learn about resources in the YA and middle grades fields. Students will examine programs that promote reading and other library activities and examine legal, ethical and other issues surrounding youth services in libraries."
AshFord_EDU 401,Education Courses,Literature for Children,3 Credits,,"This class will expose students to many different types of childrens literature and resources. Students will develop material lists for different genres, explore current trends in childrens interests, and exhibit knowledge of library review sources."
AshFord_EDU 411,Education Courses,Reading & Cognition,3 Credits,,"The task of learning to read is a very complex process involving the application of perceptual, sensory, linguistic, and cognitive skills to making meaning of text. Exploration of the specific cognitive functions that are applied while reading and strategies supporting reading instruction and reading comprehension skills will be addressed. The implications of digital media on reading skills will also be explored in this course."
AshFord_EDU 416,Education Courses,Intelligence Assessment,3 Credits,,"This course will explore different theories of intelligence, the use of intelligence tests to create a numeric score, and the impact of family and culture on intelligence. Educational expectations and programs based on intelligence scores and cultural biases that may impact educational opportunities."
AshFord_EDU 422,Education Courses,Public Policy & Special Education,3 Credits,,"A study of the educational, legal, sociological and ethical issues that influence public policy related to the provision of special education to students with disabilities."
AshFord_EDU 428,Education Courses,Student Achievement in Public Schools,3 Credits,,"This course will examine various factors influencing student achievement in public schools. Influencing factors will include motivation theories, as well as the impact of families, teachers and schools on student success. Issues of equity and access to quality educational programs will be considered."
AshFord_EDU 431,Education Courses,Advanced Instructional Design,3 Credits,,"In this course, students will apply the systematic approach of instructional design to design and develop instruction for online delivery. Throughout this course, students will evaluate trends and issues in the field of instructional design. Students will apply knowledge and skills acquired throughout the Bachelor of Arts in Instructional Design program to assess the quality of instructional design projects. "
AshFord_EDU 433,Education Courses,Project Management for Instructional Design,3 Credits,,"Instructional design requires careful and thoughtful collaboration among a variety of design team members. In this course various project management tools, procedures, and methodologies will be introduced as they are applied to projects in education or training. Students will explore the relationship of time constraints, cost, scope and the nature of the project being designed. "
AshFord_EDU 440,Education Courses,Information Literacy,3 Credits,,"This course will provide students with hands-on experiences in strategies to access information in the 21st century, evaluate resources, and effectively use search engines to locate information. Students will learn Web 2.0 tools in a systematic way recommended by professional library associations."
AshFord_EDU 441,Education Courses,Research & Analysis Skills,3 Credits,,"This course will introduce students to the theory and methods of evaluating research methods. It explores the ways in which professionals identify and frame research and evaluation questions, assess current scholarly literature on specific topics, locate and critically use primary and secondary source data, and formulate worthwhile evaluation projects. Emphasis will be placed on the research tools and processes professionals use and the role information professionals play in their development, dissemination, and use."
AshFord_EDU 443,Education Courses,Literature for Children & Teens,3 Credits,,"This class will expose students to many different types of children and young adult literature, media, and resources. Students will develop material lists for different genres, explore current trends in student interests, and exhibit knowledge of library published journals."
AshFord_EDU 471,Education Courses,Public Policy Issues in Education,3 Credits,,"Public policy issues in education including historical, international and political will be examined in light of current research perspectives. Current policy strategies for reforming U.S. public schools will be highlighted."
AshFord_EDU 473,Education Courses,Divergent Perspectives in Educational Policy & Practice,3 Credits,,Current issues and debates in the field of education will be investigated. Students will examine the purpose of schooling and the challenges of meeting a variety of visions for what the school system should accomplish today.
AshFord_EDU 486,Education Courses,Educational Policy & Administration,3 Credits,,"This course focuses on the societal and political contexts in educational settings. Students will examine various issues that are likely to have an impact on teaching and learning in diverse educational settings. Educational policy areas considered include governance, curriculum, accountability, personnel development, and school finance."
AshFord_EDU 490,Education Courses,Interdisciplinary Capstone,3 Credits,,"This is the capstone course for social science majors with a concentration in education. The course provides students with the opportunity to integrate and apply learning from their professional programs of study in a comprehensive manner. Students will also assess the impact of their educational experiences on their ethical perspectives and critical thinking skills. Students will reflect on and evaluate their personal and professional growth, the benefits of lifelong learning, knowledge and strategy evaluation, and the impact of these elements on their future."
AshFord_EDU 499,Education Courses,College of Education Capstone,3 Credits,,"The capstone will tie together the themes and concepts students have learned throughout their degree program. With this information as the foundation, students will synthesize theories, knowledge, and professional standards related to their field of study. Students will assess multiple influences, such as social and cultural factors, contemporary issues, and trends have on their practice. Students will further demonstrate their knowledge of the field by applying evidence-based strategies, approaches, and technologies to their work. The students will explain environments that support optimal outcomes to the field of study. Finally, students will propose professional and ethical based practices that emphasize access, participation, and partnerships with children and families."
AshFord_EDU 500,Education Courses,Differentiation: Designing for Student Differences ,3 Credits,,"What is differentiated instruction and why do instructors need to know how to differentiate? Participants enrolled in this course will explore a variety of evidence-based strategies and tools that help to effectively meet the diverse needs of learners in the classroom. With opportunities to observe, analyze, plan, and execute differentiated instructional practices, participants in this course will deepen their understanding through direct application and self-reflection.This course is only available as non-degree seeking and is not transferable to an Ashford program."
AshFord_EDU 501,Education Courses,Social and Emotional Learning: Integrating its Elements with Ease ,3 Credits,,"This course examines the concepts of social and emotional learning and mindset and their potential impact on teaching and learning. Participants in this course analyze how strategies related to social and emotional learning and having a growth mindset enhance student learning, engagement, and motivation in the classroom. Participants will leave with a repertoire of strategies to infuse social emotional learning into their practice.This course is only available as non-degree seeking and is not transferable to an Ashford program."
AshFord_EDU 502,Education Courses,Standards and Assessment: Gauging Student Growth ,3 Credits,,"This course takes a deeper look at assessment, focusing on how teachers can effectively design and use multiple types of assessments to inform instruction and make data-driven decisions about students. Formal, informal, formative, and summative assessments will be evaluated and linked to key objectives based on standards for learning. Critical elements of assessment will be explored including the role of assessment in a teachers planning and design of curriculum, management of data, consideration of special populations, and monitoring of student progress. This course is only available as non-degree seeking and is not transferable to an Ashford program."
AshFord_EDU 503,Education Courses,Classroom Culture: Managing the Classroom Environment ,3 Credits,,"This course provides participants with opportunities to discover and implement a variety of classroom management strategies. With a focus on evidence-based practices, participants will explore and apply methods for creating positive classroom culture, engaging learning environments, and proactive behavior management. Through inquiry-based learning, participants will have ample opportunities for practical application in their own classroom settings.This course is only available as non-degree seeking and is not transferable to an Ashford program."
AshFord_EDU 586,Education Courses,Foundations of American Higher Education,3 Credits,,"This course provides an examination of the development of higher education in America as seen through historical, legal, philosophical, and social lenses. Students analyze influences of the European model and alternative approaches and the complex social settings in which these events occur. The development and range of todays institutions are reviewed with implications for policy development."
